"Route ID","Sequence Number","Latitude","Longitude"
"TIRIN1AEYPA","1","56.02778","21.15528"
"TIRIN1AEYPA","2","56.04972","20.855"
"TIRIN1AEYPA","3","56.06722","20.74778"
"TIRIN1BEYPA","1","55.93417","21.10167"
"TIRIN1BEYPA","2","56.04972","20.855"
"TIRIN1BEYPA","3","56.06722","20.74778"
"TIRIN2AEYPA","1","56.06722","20.74778"
"TIRIN2BEYPA","1","56.06722","20.74778"
"TIRIN2BEYPA","2","55.83472","20.85639"
"TIRIN2CEYPA","1","56.06722","20.74778"
"TIRIN2CEYPA","2","55.95667","21.08694"
"TIRIN2CEYPA","3","55.98861","21.2825"
"TIRIN2CEYPA","4","56.05333","21.30917"
"TIRMA1ALTAU","1","38.94222","35.765"
"TIRMA1BLTAU","1","38.94222","35.765"
"TIRMA1CLTAU","1","38.77556","35.52167"
"TIRMA1CLTAU","2","38.94222","35.765"
"TIRMA1DLTAU","1","38.77556","35.52167"
"TIRMA1DLTAU","2","38.94222","35.765"
"TIRMA1ELTAU","1","38.94222","35.765"
"TIRMA1ELTAU","2","38.77556","35.52167"
"TIRMA1FLTAU","1","38.94222","35.765"
"TIRMA1GLTAU","1","38.94222","35.765"
"TIRMA1HLTAU","1","38.77556","35.52167"
"TIRMA1HLTAU","2","38.94222","35.765"
"TIRMA1JLTAU","1","38.94222","35.765"
"TIRMA1JLTAU","2","38.77556","35.52167"
"TIRMA1KLTAU","1","38.77556","35.52167"
"TIRMA1KLTAU","2","38.94222","35.765"
"TIRMI1UEDBN","1","53.60361","13.37917"
"TIRMI1UEDBN","2","53.60611","13.51917"
"TIRMI1UEDBN","3","53.52806","13.59722"
"TIRMI1XEDBN","1","53.60083","13.23278"
"TIRMI1XEDBN","2","53.59972","13.17694"
"TIRMI1XEDBN","3","53.54028","13.13333"
"TIRMI1XEDBN","4","53.49472","13.20056"
"TIRMI1XEDBN","5","53.52028","13.3725"
"TIRMI1XEDBN","6","53.52806","13.59722"
"TIRPU1AUKDR","1","48.09083","33.21444"
"TIRPU1AUKDR","2","48.10889","33.55"
"TIRPU1CUKDR","1","48.10889","33.55"
"TIRPU1CUKDR","2","48.09083","33.21444"
"TIRPU1DUKDR","1","48.10889","33.55"
"TIRPU1DUKDR","2","47.99333","33.20111"
"TIRPU1LUKDR","1","48.10889","33.55"
"TIRPU1MUKDR","1","48.10889","33.55"
"TIRPU1NUKDR","1","47.99333","33.20111"
"TIRPU1NUKDR","2","48.10889","33.55"
"TIRPU1PUKDR","1","48.10889","33.55"
"TIRPU1PUKDR","2","47.99333","33.20111"
"TIRPU1QUKDR","1","48.10889","33.55"
"TIRPU1QUKDR","2","48.09083","33.21444"
"TIRPU2SUKDD","1","48.35972","35.10306"
"TIRPU2SUKDD","2","48.31583","35.47194"
"TIRPU2SUKDD","3","48.10889","33.55"
"TIRPU2WUKDD","1","48.35722","34.90056"
"TIRPU2WUKDD","2","48.35722","34.775"
"TIRPU2WUKDD","3","48.10889","33.55"
"TIRPU3TUKDD","1","48.10889","33.55"
"TIRPU3TUKDD","2","48.35972","35.10306"
"TIRPU3UUKDD","1","48.10889","33.55"
"TIRPU3UUKDD","2","48.35972","35.10306"
"TIRPU3XUKDD","1","48.10889","33.55"
"TIRPU3XUKDD","2","48.35667","34.66972"
"TIRPU3XUKDD","3","48.35694","34.79528"
"TIRPU3XUKDD","4","48.35722","34.91917"
"TIRPU3YUKDD","1","48.35722","35.30556"
"TIRPU3YUKDD","2","48.28694","35.47056"
"TIRPU3YUKDD","3","48.14","35.41667"
"TIRPU3YUKDD","4","48.11861","35.10972"
"TIRPU3YUKDD","5","48.10889","33.55"
"TIRPU3ZUKDD","1","48.10889","33.55"
"TIRPU3ZUKDD","2","48.245","34.775"
"TIRPU3ZUKDD","3","48.27306","35.39417"
"TIRPU3ZUKDD","4","48.35694","35.39472"
"TIRPU3ZUKDD","5","48.35722","35.26778"
"TIRPU4BUKDR","1","48.05083","33.21194"
"TIRPU4BUKDR","2","48.10889","33.55"
"TIRPU7BUKDD","1","48.35944","34.90306"
"TIRPU7BUKDD","2","48.30722","34.73667"
"TIRPU7BUKDD","3","48.10889","33.55"
"TIRVO11LRTC","1","44.9925","28.73639"
"TIS11LFLS","1","45.88194","3.55361"
"TIS11LFLS","2","46.05917","3.99917"
"TIS11LFLS","3","46","4.5025"
"TIS11LFLS","4","45.95639","4.60444"
"TIS11LFMH","1","45.88194","3.55361"
"TIS11LFMH","2","45.835","4.10833"
"TIS11LFMH","3","45.63806","4.28333"
"TIS3ALFLN","1","45.88194","3.55361"
"TIS3ALFLN","2","46.29444","4.12139"
"TIS3RLFLN","1","45.88194","3.55361"
"TIS3RLFLN","2","46.05917","3.99917"
"TIS3RLFLN","3","46.29444","4.12139"
"TIS3RLFLS","1","45.88194","3.55361"
"TIS3RLFLS","2","46.05917","3.99917"
"TIS3RLFLS","3","46","4.5025"
"TIS3RLFLS","4","45.95639","4.60444"
"TIS3RLFLS","5","45.28333","4.89028"
"TIS4SLFLN","1","45.88194","3.55361"
"TIS5NLFHV","1","45.88194","3.55361"
"TIS5NLFHV","2","46.05917","3.99917"
"TIS5NLFHV","3","46","4.5025"
"TIS5NLFHV","4","45.95639","4.60444"
"TIS5NLFLL","1","45.88194","3.55361"
"TIS5NLFLL","2","46.05917","3.99917"
"TIS5NLFLL","3","46","4.5025"
"TIS5NLFLL","4","45.95639","4.60444"
"TIS5NLFLN","1","45.88194","3.55361"
"TIS5NLFLS","1","45.88194","3.55361"
"TIS5NLFLS","2","46.05917","3.99917"
"TIS5NLFLS","3","46","4.5025"
"TIS5NLFLS","4","45.95639","4.60444"
"TIS5NLFLY","1","45.88194","3.55361"
"TIS5NLFLY","2","46.05917","3.99917"
"TIS5NLFLY","3","46","4.5025"
"TIS5NLFLY","4","45.95639","4.60444"
"TIS5SLFHV","1","45.88194","3.55361"
"TIS5SLFHV","2","46.05917","3.99917"
"TIS5SLFHV","3","46","4.5025"
"TIS5SLFHV","4","45.95639","4.60444"
"TIS5SLFLL","1","45.88194","3.55361"
"TIS5SLFLL","2","46.05917","3.99917"
"TIS5SLFLL","3","46","4.5025"
"TIS5SLFLL","4","45.95639","4.60444"
"TIS5SLFLS","1","45.88194","3.55361"
"TIS5SLFLS","2","46.05917","3.99917"
"TIS5SLFLS","3","46","4.5025"
"TIS5SLFLS","4","45.95639","4.60444"
"TIS5SLFLY","1","45.88194","3.55361"
"TIS5SLFLY","2","46.05917","3.99917"
"TIS5SLFLY","3","46","4.5025"
"TIS5SLFLY","4","45.95639","4.60444"
"TIS5SLFLY","5","45.95167","4.71611"
"TIS5SLFLY","6","45.94583","4.85083"
"TIS7ALFMH","1","45.88194","3.55361"
"TIS7ALFMH","2","45.79167","4.13167"
"TISAB2RESGG","1","57.69611","12.31028"
"TISAB2RESGG","2","57.81306","12.41722"
"TISAB2RESGG","3","57.88944","12.3225"
"TISAB2RESGG","4","58.14556","11.71694"
"TISAB2RESGG","5","58.17667","11.64278"
"TISAK1CLYBE","1","45.42194","20.22722"
"TISAK1CLYBE","2","45.12806","20.1475"
"TISAK1CLYBE","3","45.04306","20.07306"
"TISAK1CLYBE","4","45.09556","19.95306"
"TISAK1CLYBE","5","45.14833","19.8325"
"TISAK1CLYBE","6","45.06111","19.75694"
"TISAK1CLYBE","7","44.95583","19.99611"
"TISAK1FLYBE","1","45.42194","20.22722"
"TISAK1FLYBE","2","44.89167","20.64111"
"TISAK1FLYBE","3","44.77667","20.6675"
"TISAK1FLYBE","4","44.72333","20.78611"
"TISAK1FLYBE","5","44.67","20.90472"
"TISAK1FLYBE","6","44.58528","20.82972"
"TISAK1FLYBE","7","44.69139","20.59306"
"TISAK1HLYBE","1","44.70083","20.57333"
"TISAK1HLYBE","2","44.89167","20.64111"
"TISAK1HLYBE","3","45.42194","20.22722"
"TISAK1LLYBE","1","45.00472","19.88611"
"TISAK1LLYBE","2","45.42194","20.22722"
"TISAK1SLYBE","1","45.42194","20.22722"
"TISAK1WLYBT","1","45.42194","20.22722"
"TISAK1WLYBT","2","45.055","20.02306"
"TISAK1XLYBT","1","45.42194","20.22722"
"TISAK1YLYBT","1","45.42194","20.22722"
"TISAK1ZLYBE","1","45.42194","20.22722"
"TISAK2GLYBT","1","45.42194","20.22722"
"TISAK2GLYBT","2","44.89167","20.64111"
"TISAK5DLYBE","1","44.89472","20.13611"
"TISAK5DLYBE","2","44.92139","20.07611"
"TISAK5DLYBE","3","45.04306","20.07306"
"TISAK5DLYBE","4","45.42194","20.22722"
"TISAK5ELYBE","1","44.7275","20.51361"
"TISAK5ELYBE","2","44.69139","20.59306"
"TISAK5ELYBE","3","44.89167","20.64111"
"TISAK5ELYBE","4","45.42194","20.22722"
"TISAK6ALYBE","1","45.42194","20.22722"
"TISAK6ALYBE","2","45.04306","20.07306"
"TISAK7BLYBE","1","45.42194","20.22722"
"TISAK7BLYBE","2","45.02694","20.53639"
"TISAK7BLYBE","3","44.89167","20.64111"
"TISMA1ALOWK","1","46.90889","14.15972"
"TISMA1ALOWK","2","46.76528","14.15722"
"TISMA1ALOWK","3","46.63361","14.3825"
"TISMO1GEICK","1","52.13472","-8.01306"
"TISMO1GEICK","2","51.68444","-8.19917"
"TISMO1GEICK","3","51.64472","-8.37528"
"TISMO1GEICK","4","51.70778","-8.4125"
"TISMO1NEICK","1","52.13472","-8.01306"
"TISMO1QEICK","1","52.13472","-8.01306"
"TISMO1REICK","1","52.13472","-8.01306"
"TISMO1REICK","2","52.07778","-8.43056"
"TISMO1REICK","3","52.03778","-8.60778"
"TISMO1REICK","4","51.97361","-8.56972"
"TISMO1SEICK","1","52.13472","-8.01306"
"TISMO1TEICK","1","52.13472","-8.01306"
"TITAN3CLEXJ","1","43.45","-3.90222"
"TITAN3CLEXJ","2","43.23417","-3.93333"
"TITAN3CLEXJ","3","42.95778","-3.975"
"TITAN5ALEXJ","1","43.45","-3.90222"
"TITAN5ALEXJ","2","43.23417","-3.93333"
"TITAN5ALEXJ","3","42.95778","-3.975"
"TITAN6BLEXJ","1","43.45","-3.90222"
"TITAN6BLEXJ","2","43.23417","-3.93333"
"TITAN6BLEXJ","3","42.95778","-3.975"
"TITIG1RLOWS","1","48.05889","12.55944"
"TITIG1RLOWS","2","48.01889","12.79639"
"TITIG1RLOWS","3","48.0025","12.89278"
"TITIG2ALOWS","1","47.82306","12.98528"
"TITIG2ALOWS","2","47.91556","12.74556"
"TITIG2ALOWS","3","48.05889","12.55944"
"TITIG2BLOWS","1","47.76972","13.01889"
"TITIG2BLOWS","2","47.82306","12.98528"
"TITIG2BLOWS","3","47.91556","12.74556"
"TITIG2BLOWS","4","48.05889","12.55944"
"TITIG2PLOWS","1","48.05889","12.55944"
"TITIG2SLOWS","1","48.05889","12.55944"
"TITIG2VLOWS","1","48.05889","12.55944"
"TITUB6FLFRB","1","48.62833","-4.37306"
"TITUB6FLFRB","2","48.7925","-3.57861"
"TITUB6WLFRB","1","48.42639","-4.51278"
"TITUB6WLFRB","2","48.59806","-4.51861"
"TITUB6WLFRB","3","48.7925","-3.57861"
"TITUX1EENRY","1","59.35972","10.85917"
"TITUX1EENRY","2","59.12333","10.68833"
"TITUX1EENRY","3","59.1","10.26056"
"TITUX1EENRY","4","59.03944","9.54583"
"TITUX1EENRY","5","59.04167","9"
"TITUX1FENRY","1","59.35222","10.61139"
"TITUX1FENRY","2","59.12333","10.68833"
"TITUX1FENRY","3","59.1","10.26056"
"TITUX1FENRY","4","59.03944","9.54583"
"TITUX1FENRY","5","59.04167","9"
"TITUX2GENTO","1","59.08056","10.26111"
"TITUX2GENTO","2","59.0875","10.075"
"TITUX2GENTO","3","59.03944","9.54583"
"TITUX2GENTO","4","59.04167","9"
"TITUX2HENTO","1","59.27222","10.25667"
"TITUX2HENTO","2","59.27139","10.12333"
"TITUX2HENTO","3","59.11111","9.91667"
"TITUX2HENTO","4","59.03944","9.54583"
"TITUX2HENTO","5","59.04167","9"
"TIVLI5ALFBO","1","43.50722","1.48667"
"TIVLI5ALFBO","2","43",".63667"
"TIVLI5ALFBO","3","42.805","-.43667"
"TIVLI5BLFBO","1","43.68083","1.30972"
"TIVLI5BLFBO","2","43",".63667"
"TIVLI5BLFBO","3","42.805","-.43667"
"TJZ10LEMD","1","40.49889","-3.44556"
"TJZ10LEMD","2","40.46917","-3.5575"
"TJZ10LETO","1","40.49889","-3.44556"
"TJZ50LEMD","1","40.49889","-3.44556"
"TJZ50LETO","1","40.49889","-3.44556"
"TL10","1","50.355","12.0075"
"TL10","2","50.28028","11.76806"
"TL10","3","50.09417","11.22361"
"TL10","4","49.9475","10.80139"
"TL10","5","49.64361","9.95028"
"TL10","6","48.97417","8.5475"
"TL2","1","51.89083","11.18917"
"TL2","2","51.32556","8.43278"
"TL2","3","50.82278","6.63667"
"TL2","4","50.97222","6.05306"
"TL3","1","52.48333","7.05"
"TL3","2","52.345","7.53972"
"TL3","3","52.2","8.28556"
"TL3","4","52.43028","9.87722"
"TL3","5","53.42583","11.45944"
"TL3","6","53.92194","12.28861"
"TL3S","1","52.2","8.28556"
"TL3S","2","51.89083","11.18917"
"TL3S","3","51.86167","11.71694"
"TL3S","4","51.77278","13.1075"
"TL8","1","48.17667","7.66"
"TL8","2","48.97417","8.5475"
"TL8","3","49.71833","8.60889"
"TL8","4","50.05361","8.63722"
"TL8","5","50.41194","9.24917"
"TL8","6","50.84028","10.43222"
"TL8","7","51.04806","11.02611"
"TL8","8","51.52167","12.43028"
"TL8","9","51.77278","13.1075"
"TL9","1","48.17667","7.66"
"TL9","2","47.97333","9.55361"
"TL9","3","48.39917","10.68722"
"TL9","4","48.74056","11.65194"
"TL9","5","49.04028","12.52667"
"TL9S","1","48.19528","10.865"
"TL9S","2","48.74056","11.65194"
"TLA10EGPF","1","55.49917","-3.35278"
"TLA10EGPF","2","55.70028","-3.93861"
"TLA10EGPK","1","55.49917","-3.35278"
"TLA10EGPK","2","55.31333","-4.78389"
"TLA10EGPK","3","55.50611","-4.57722"
"TLA11EGPK","1","55.49917","-3.35278"
"TLA11EGPK","2","55.31333","-4.78389"
"TLA11EGPK","3","55.50611","-4.57722"
"TLA5AEGPF","1","55.81389","-4.54139"
"TLA5AEGPF","2","55.71528","-4.29194"
"TLA5AEGPF","3","55.66361","-4.25639"
"TLA5AEGPF","4","55.49917","-3.35278"
"TLA5GEGPH","1","55.88694","-3.08611"
"TLA5GEGPH","2","55.49917","-3.35278"
"TLA6BEGPF","1","55.92389","-4.33611"
"TLA6BEGPF","2","55.49917","-3.35278"
"TLA6CEGPH","1","55.90528","-3.5025"
"TLA6CEGPH","2","55.49917","-3.35278"
"TLA6DEGPH","1","55.9575","-3.00361"
"TLA6DEGPH","2","55.49917","-3.35278"
"TLD1DLETO","1","40.56444","-3.34639"
"TLD1DLETO","2","40.49889","-3.44556"
"TLD1DLETO","3","40.35222","-3.8"
"TLD1DLETO","4","39.96944","-4.3375"
"TLD1ELECV","1","39.96944","-4.3375"
"TLD1ELECV","2","40.19972","-3.84417"
"TLD1ELECV","3","40.64583","-3.73583"
"TLD1ELECV","4","40.69972","-3.76278"
"TLD1FLECV","1","40.64583","-3.73583"
"TLD1FLECV","2","40.19972","-3.84417"
"TLD1FLECV","3","39.96944","-4.3375"
"TLD1GLETO","1","39.96944","-4.3375"
"TLD1GLETO","2","39.81111","-3.93944"
"TLD1GLETO","3","40.04778","-3.63389"
"TLD1GLETO","4","40.19639","-3.42444"
"TLD1JLEMD","1","39.96944","-4.3375"
"TLD1JLEMD","2","39.81111","-3.93944"
"TLD1JLEMD","3","40.19639","-3.42444"
"TLD1MLETO","1","40.47611","-3.50389"
"TLD1MLETO","2","40.35222","-3.8"
"TLD1MLETO","3","39.96944","-4.3375"
"TLD1PLECV","1","39.96944","-4.3375"
"TLD1PLECV","2","40.36861","-4.24944"
"TLD1PLECV","3","40.56306","-3.74722"
"TLD1PLECV","4","40.64583","-3.73583"
"TLD1PLECV","5","40.69972","-3.76278"
"TLD1RLECV","1","40.64583","-3.73583"
"TLD1RLECV","2","40.36861","-4.24944"
"TLD1RLECV","3","39.96944","-4.3375"
"TLD1XLEGT","1","39.96944","-4.3375"
"TLD1XLEGT","2","40.05111","-4.17361"
"TLD1XLEGT","3","40.15944","-3.95472"
"TLD1XLEGT","4","40.19972","-3.84417"
"TLD1YLETO","1","40.19972","-3.84417"
"TLD1YLETO","2","39.96944","-4.3375"
"TLD2CLEMD","1","39.96944","-4.3375"
"TLD2CLEMD","2","39.81111","-3.93944"
"TLD2CLEMD","3","40.19639","-3.42444"
"TLD2HLEGT","1","40.19972","-3.84417"
"TLD2HLEGT","2","39.96944","-4.3375"
"TLD3TLETO","1","39.96944","-4.3375"
"TLD3TLETO","2","39.81111","-3.93944"
"TLD3TLETO","3","40.04778","-3.63389"
"TLD3TLETO","4","40.19639","-3.42444"
"TLD3TLETO","5","40.25278","-3.34806"
"TLD3TLETO","6","40.61972","-2.90417"
"TLD3ZLEMD","1","39.96944","-4.3375"
"TLD3ZLEMD","2","40.36861","-4.24944"
"TLD3ZLEMD","3","40.73667","-4.18778"
"TLD3ZLEMD","4","41.15167","-3.60472"
"TLD3ZLEMD","5","40.88639","-3.57694"
"TLD5ALEMD","1","39.96944","-4.3375"
"TLD5ALEMD","2","40.36861","-4.24944"
"TLD5ALEMD","3","40.73667","-4.18778"
"TLD5ALEMD","4","40.95889","-3.70361"
"TLD5ALEMD","5","40.88639","-3.57694"
"TLF1ALFBF","1","43.59722","1.21111"
"TNT1KEGBB","1","52.37194","-1.65694"
"TNT1KEGBB","2","52.43833","-1.60417"
"TNT1KEGBB","3","52.51194","-1.60139"
"TNT1KEGBB","4","52.55583","-1.60694"
"TNT1KEGBB","5","52.755","-1.63194"
"TNT1KEGBB","6","53.05389","-1.67"
"TNT1LEGBB","1","52.37194","-1.65694"
"TNT1LEGBB","2","52.43833","-1.60417"
"TNT1LEGBB","3","52.51194","-1.60139"
"TNT1LEGBB","4","52.59472","-1.72444"
"TNT1LEGBB","5","53.05389","-1.67"
"TNT2NEGNX","1","52.83639","-1.37056"
"TNT2NEGNX","2","52.86722","-1.5525"
"TNT2NEGNX","3","52.94194","-1.61722"
"TNT2NEGNX","4","52.98972","-1.63972"
"TNT2NEGNX","5","53.05389","-1.67"
"TNT3GEGBB","1","52.50667","-1.59361"
"TNT3GEGBB","2","53.05389","-1.67"
"TNT3PEGNX","1","52.87972","-1.37389"
"TNT3PEGNX","2","52.96111","-1.51167"
"TNT3PEGNX","3","53.05389","-1.67"
"TNT4DEGBB","1","52.675","-1.75917"
"TNT4DEGBB","2","52.74083","-1.74361"
"TNT4DEGBB","3","53.05389","-1.67"
"TNT4GEGBB","1","52.50528","-1.625"
"TNT4GEGBB","2","52.55528","-1.62917"
"TNT4GEGBB","3","52.75472","-1.64528"
"TNT4GEGBB","4","53.05389","-1.67"
"TNT5EEGBB","1","52.50667","-1.59361"
"TNT5EEGBB","2","52.69056","-1.74472"
"TNT5EEGBB","3","52.88833","-1.69944"
"TNT5EEGBB","4","53.05389","-1.67"
"TNT5XLIDT","1","45.77472","10.9375"
"TNT5XLIDT","2","46.02028","11.14"
"TNT5ZLIDT","1","46.02028","11.14"
"TNT6EEGBB","1","52.50528","-1.625"
"TNT6EEGBB","2","52.57667","-1.69528"
"TNT6EEGBB","3","52.62222","-1.72111"
"TNT6EEGBB","4","53.05389","-1.67"
"TOBAK1KEDDF","1","50.0225","8.51333"
"TOBAK1KEDDF","2","49.99639","8.47972"
"TOBAK1KEDDF","3","49.96194","8.47139"
"TOBAK1KEDDF","4","49.93139","8.45722"
"TOBAK1KEDDF","5","49.9275","8.35528"
"TOBAK1KEDDF","6","49.94278","8.34556"
"TOBAK1KEDDF","7","50.0475","8.27722"
"TOBAK1KEDDF","8","50.29083","8.405"
"TOBAK1KEDDF","9","50.445","8.61889"
"TOBAK1KEDDF","10","50.57167","8.78583"
"TOBAK1WEDDF","1","50.0275","8.51333"
"TOBAK1WEDDF","2","50.00139","8.48028"
"TOBAK1WEDDF","3","49.96194","8.47139"
"TOBAK1WEDDF","4","49.93139","8.45722"
"TOBAK1WEDDF","5","49.9275","8.35528"
"TOBAK1WEDDF","6","49.94278","8.34556"
"TOBAK1WEDDF","7","50.0475","8.27722"
"TOBAK1WEDDF","8","50.29083","8.405"
"TOBAK1WEDDF","9","50.445","8.61889"
"TOBAK1WEDDF","10","50.57167","8.78583"
"TOBAK2KEDGS","1","50.74972","7.99833"
"TOBAK2KEDGS","2","50.80028","8.15444"
"TOBAK2KEDGS","3","50.80833","8.43667"
"TOBAK2KEDGS","4","50.57167","8.78583"
"TOBAK2REDGS","1","50.55889","8.38083"
"TOBAK2REDGS","2","50.57167","8.78583"
"TOBAK3REDDF","1","49.96667","8.52639"
"TOBAK3REDDF","2","49.94972","8.57361"
"TOBAK3REDDF","3","49.93917","8.60278"
"TOBAK3REDDF","4","49.94","8.72111"
"TOBAK3REDDF","5","50.27639","8.84861"
"TOBAK3REDDF","6","50.57167","8.78583"
"TOBAK4HEDDF","1","50.0225","8.51333"
"TOBAK4HEDDF","2","49.96167","8.47111"
"TOBAK4HEDDF","3","49.90528","8.445"
"TOBAK4HEDDF","4","49.91528","8.36417"
"TOBAK4HEDDF","5","49.95167","8.34028"
"TOBAK4HEDDF","6","50.0475","8.27722"
"TOBAK4HEDDF","7","50.29083","8.405"
"TOBAK4HEDDF","8","50.445","8.61889"
"TOBAK4HEDDF","9","50.57167","8.78583"
"TOBAK5FEDDF","1","50.02667","8.50972"
"TOBAK5FEDDF","2","50.03333","8.42139"
"TOBAK5FEDDF","3","50.11639","8.3225"
"TOBAK5FEDDF","4","50.29083","8.405"
"TOBAK5FEDDF","5","50.445","8.61889"
"TOBAK5FEDDF","6","50.57167","8.78583"
"TOBAK6MEDDF","1","50.0275","8.51333"
"TOBAK6MEDDF","2","49.96167","8.47111"
"TOBAK6MEDDF","3","49.90528","8.445"
"TOBAK6MEDDF","4","49.91528","8.36417"
"TOBAK6MEDDF","5","49.95167","8.34028"
"TOBAK6MEDDF","6","50.0475","8.27722"
"TOBAK6MEDDF","7","50.29083","8.405"
"TOBAK6MEDDF","8","50.445","8.61889"
"TOBAK6MEDDF","9","50.57167","8.78583"
"TOBAK6TEDDF","1","49.87361","8.535"
"TOBAK6TEDDF","2","49.72","8.44861"
"TOBAK6TEDDF","3","49.70722","8.22333"
"TOBAK6TEDDF","4","49.78444","7.99917"
"TOBAK6TEDDF","5","50.0475","8.07833"
"TOBAK6TEDDF","6","50.29417","8.54278"
"TOBAK6TEDDF","7","50.445","8.61889"
"TOBAK6TEDDF","8","50.57167","8.78583"
"TOBAK7GEDDF","1","50.02667","8.50972"
"TOBAK7GEDDF","2","50.03056","8.44694"
"TOBAK7GEDDF","3","50.02389","8.39"
"TOBAK7GEDDF","4","50.12861","8.26556"
"TOBAK7GEDDF","5","50.29083","8.405"
"TOBAK7GEDDF","6","50.445","8.61889"
"TOBAK7GEDDF","7","50.57167","8.78583"
"TOBAK7SEDDF","1","49.97972","8.52639"
"TOBAK7SEDDF","2","49.93389","8.45778"
"TOBAK7SEDDF","3","49.86222","8.35056"
"TOBAK7SEDDF","4","49.94083","8.16028"
"TOBAK7SEDDF","5","50.29083","8.405"
"TOBAK7SEDDF","6","50.445","8.61889"
"TOBAK7SEDDF","7","50.57167","8.78583"
"TOBAK8NEDDF","1","50.02889","8.51889"
"TOBAK8NEDDF","2","50.00972","8.49639"
"TOBAK8NEDDF","3","49.955","8.48889"
"TOBAK8NEDDF","4","49.86222","8.35056"
"TOBAK8NEDDF","5","49.94083","8.16028"
"TOBAK8NEDDF","6","50.29083","8.405"
"TOBAK8NEDDF","7","50.445","8.61889"
"TOBAK8NEDDF","8","50.57167","8.78583"
"TOBAK9DEDDF","1","50.07278","8.71083"
"TOBAK9DEDDF","2","50.27639","8.84861"
"TOBAK9DEDDF","3","50.57167","8.78583"
"TOBAL1ALCPH","1","34.925","32.12333"
"TOBAL1BLCPH","1","34.925","32.12333"
"TOBAL1PLCPH","1","34.925","32.12333"
"TOBAL1PLCPH","2","34.67389","32.48639"
"TOBAL1PLCPH","3","34.59194","32.60472"
"TOBAL1PLCPH","4","34.66583","32.65694"
"TOBAL1PLCPH","5","34.67722","32.61889"
"TOBAL1VLCPH","1","34.925","32.12333"
"TOBAL1VLCPH","2","34.69028","32.41111"
"TOBAL1VLCPH","3","34.60722","32.51222"
"TOBAL1VLCPH","4","34.66028","32.59417"
"TOBAL1VLCPH","5","34.69194","32.57111"
"TOBAL2ALCPH","1","34.925","32.12333"
"TOBAL2ALCPH","2","34.71167","32.50583"
"TODNI1ALQSA","1","43.77389","18.30722"
"TODNI1ALQSA","2","43.83306","18.30889"
"TODNI1ALQSA","3","43.92833","18.24222"
"TODNI1ALQSA","4","44.00722","18.11417"
"TODNI1ALQSA","5","43.92667","18.26556"
"TODNI1TLQSA","1","43.77389","18.30722"
"TODNI1TLQSA","2","43.83306","18.30889"
"TODNI1TLQSA","3","43.92833","18.24222"
"TODNI1TLQSA","4","44.06694","18.24306"
"TOGMA1AGMMZ","1","31.30833","-6.67694"
"TOGMA1AGMMZ","2","31.13389","-6.78389"
"TOGMA1AGMMZ","3","30.90861","-6.54083"
"TOKSA3EUKDR","1","47.69833","33.26167"
"TOKSA3FUKDR","1","47.69833","33.26167"
"TOKSA4AUKDR","1","48.05083","33.21194"
"TOKSA4AUKDR","2","47.69833","33.26167"
"TOKSA4BUKDR","1","47.99333","33.20111"
"TOKSA4BUKDR","2","47.69833","33.26167"
"TOKSA4CUKDR","1","47.69833","33.26167"
"TOKSA4CUKDR","2","48.09083","33.21444"
"TOKSA4DUKDR","1","47.69833","33.26167"
"TOKSA4DUKDR","2","47.99333","33.20111"
"TOLEY1HETAD","1","49.7625","6.70944"
"TOLEY1HETAD","2","49.59611","6.71833"
"TOLEY1HETAD","3","49.50667","7.02056"
"TOLEY2EETAR","1","49.43472","7.58556"
"TOLEY2EETAR","2","49.50667","7.02056"
"TOLEY2EETAR","3","49.44806","7.03944"
"TOLEY2EETAR","4","49.22917","7.41778"
"TOLEY2EETAR","5","49.26528","7.83944"
"TOLEY2EETAR","6","49.29444","8.19167"
"TOLEY2EETAR","7","49.32917","8.63556"
"TOLEY2LETAR","1","49.43472","7.58556"
"TOLEY2LETAR","2","49.50667","7.02056"
"TOLEY2LETAR","3","49.57222","6.47056"
"TOLEY2LETAR","4","49.63722","6.28167"
"TOLEY2NETAR","1","49.43472","7.58556"
"TOLEY2NETAR","2","49.50667","7.02056"
"TOLEY2NETAR","3","49.70694","6.95528"
"TOLEY2SETAR","1","49.43472","7.58556"
"TOLEY2SETAR","2","49.50667","7.02056"
"TOLEY2SETAR","3","49.44806","7.03944"
"TOLEY2SETAR","4","49.22917","7.41778"
"TOLEY2SETAR","5","49.17278","7.75833"
"TOLEY2SETAR","6","49.08972","8.28778"
"TOLEY2SETAR","7","49.06361","8.4475"
"TOLEY2WETAR","1","49.43472","7.58556"
"TOLEY2WETAR","2","49.50667","7.02056"
"TOLEY2WETAR","3","49.44806","7.03944"
"TOLEY2WETAR","4","49.39194","7.0575"
"TOLEY2WETAR","5","49.21889","7.11833"
"TOLSO1JLEPA","1","40.5","2.39278"
"TOLSO1JLEPA","2","39.845","2.61889"
"TOLSO1JLEPA","3","39.54944","2.39583"
"TOLSO1KLEPA","1","40.5","2.39278"
"TOLSO1KLEPA","2","40.20222","2.49639"
"TOLSO1KLEPA","3","39.9275","3.11472"
"TOLSO1PLEPA","1","40.5","2.39278"
"TOLSO1PLEPA","2","40.20222","2.49639"
"TOLSO1PLEPA","3","39.9275","3.11472"
"TOLSO1PLEPA","4","39.70861","3.0875"
